src_port,dst_port,bytes_sent,bytes_received,is_internal_traffic,label,has_url,protocol_ICMP,protocol_TCP,protocol_UDP,hour,day_of_week,is_weekend,is_night,total_bytes,bytes_ratio,port_diff,src_port_is_well_known,dst_port_is_well_known,src_port_is_ephemeral,dst_port_is_ephemeral,dst_port_common,src_port_common
18101,3306,2186,3074,0,0,0,0,1,0,13,5,1,0,5260,0.7108943089430895,14795,0,0,0,0,1,0
10438,445,26184,55132,0,0,1,0,1,0,13,5,1,0,81316,0.47492427402825893,9993,0,1,0,0,1,0
45673,1433,609184,2185479,0,0,0,0,1,0,13,5,1,0,2794663,0.278741512162088,44240,0,0,0,0,1,0
36046,443,173565,322514,0,0,0,0,1,0,13,5,1,0,496079,0.5381610157667085,35603,0,1,0,0,1,0
63984,3306,29137,107899,0,0,1,0,1,0,13,5,1,0,137036,0.2700370713623726,60678,0,0,1,0,1,0
22,22,35789,148309,0,0,1,0,1,0,13,5,1,0,184098,0.24131211651270987,0,1,1,0,0,1,1
4884,80,7320,13972,0,0,1,0,1,0,14,5,1,0,21292,0.5238674586702927,4804,0,1,0,0,1,0
2063,21,12438,51428,0,1,1,0,1,0,14,5,1,0,63866,0.24184798460012832,2042,0,1,0,0,1,0
57599,80,27893,40277,0,0,1,0,1,0,14,5,1,0,68170,0.6925120413128755,57519,0,1,1,0,1,0
445,22,28029,62454,0,0,1,0,1,0,14,5,1,0,90483,0.4487871267312465,423,1,1,0,0,1,1
443,25,110990,240775,1,0,1,0,1,0,14,5,1,0,351765,0.46096787055188226,418,1,1,0,0,1,1
33225,3306,102675,64280,1,0,1,0,1,0,14,5,1,0,166955,1.5972838008120596,29919,0,0,0,0,1,0
55811,21,50660,117428,0,0,1,0,1,0,15,5,1,0,168088,0.431409617726456,55790,0,1,1,0,1,0
41009,3306,4453,13360,1,0,1,0,1,0,15,5,1,0,17813,0.3332834368684979,37703,0,0,0,0,1,0
53,80,4730,653,1,0,1,0,1,0,15,5,1,0,5383,7.232415902140673,27,1,1,0,0,1,1
53,53,5320,7527,0,0,1,0,1,0,15,5,1,0,12847,0.7066950053134963,0,1,1,0,0,1,1
46460,445,32107,129099,1,0,0,0,1,0,15,5,1,0,161206,0.24869868319132454,46015,0,1,0,0,1,0
40747,53,860,749,0,0,0,0,1,0,16,5,1,0,1609,1.1466666666666667,40694,0,1,0,0,1,0
39792,443,21806,77512,0,0,1,0,1,0,16,5,1,0,99318,0.2813205526814857,39349,0,1,0,0,1,0
50464,22,209782,812061,0,0,0,0,0,1,16,5,1,0,1021843,0.25833249185407026,50442,0,1,1,0,1,0
25358,445,64018,205123,0,0,1,0,1,0,17,5,1,0,269141,0.31209414793003254,24913,0,1,0,0,1,0
48919,1433,12567,18646,0,0,1,0,0,1,17,5,1,0,31213,0.6739421890920791,47486,0,0,0,0,1,0
27936,44057,7206,15086,0,0,0,0,1,0,17,5,1,0,22292,0.4776297474647047,16121,0,0,0,0,0,0
63509,3306,79949,27456,0,0,1,0,1,0,17,5,1,0,107405,2.911789343336854,60203,0,0,1,0,1,0
18167,3389,35942,140143,0,0,0,0,1,0,17,5,1,0,176085,0.2564647790843704,14778,0,0,0,0,1,0
23949,443,14849,54381,1,0,1,0,1,0,17,5,1,0,69230,0.2730499062189695,23506,0,1,0,0,1,0
53,53,8583,1224,0,0,1,0,1,0,17,5,1,0,9807,7.006530612244898,0,1,1,0,0,1,1
64990,21,24889,98130,0,0,0,0,1,0,17,5,1,0,123019,0.25363035126514555,64969,0,1,1,0,1,0
20380,21,13563,32054,0,0,0,0,0,1,18,5,1,0,45617,0.4231165184838559,20359,0,1,0,0,1,0
2538,443,77265,232834,0,0,1,0,1,0,18,5,1,0,310099,0.3318444391951382,2095,0,1,0,0,1,0
44394,80,160471,408451,0,0,1,0,0,1,18,5,1,0,568922,0.392876029496734,44314,0,1,0,0,1,0
20987,3389,2471,3009,0,0,0,0,1,0,18,5,1,0,5480,0.8209302325581396,17598,0,0,0,0,1,0
53,443,3098,9591,0,0,0,0,1,0,18,5,1,0,12689,0.322977481234362,390,1,1,0,0,1,1
53331,21,190401,474208,0,0,1,0,1,0,18,5,1,0,664609,0.40151283505795965,53310,0,1,1,0,1,0
58993,445,28718,22796,1,0,0,0,1,0,19,5,1,0,51514,1.2597271570820723,58548,0,1,1,0,1,0
445,3306,3602,3494,0,0,1,0,1,0,19,5,1,0,7096,1.030615164520744,2861,1,0,0,0,1,1
40361,22,106213,224184,0,0,0,0,0,1,19,5,1,0,330397,0.47377389209804405,40339,0,1,0,0,1,0
46484,445,38051,45661,0,0,1,0,1,0,20,5,1,0,83712,0.8333187333012133,46039,0,1,0,0,1,0
1433,80,748026,216405,1,0,0,0,1,0,20,5,1,0,964431,3.4565862314353577,1353,0,1,0,0,1,1
39858,3389,15116,27991,0,0,1,0,1,0,20,5,1,0,43107,0.5400114318376679,36469,0,0,0,0,1,0
6130,3306,129822,519540,0,0,1,0,1,0,20,5,1,0,649362,0.2498782579238212,2824,0,0,0,0,1,0
6875,1433,2168,1145,0,0,1,0,1,0,21,5,1,0,3313,1.8917975567190226,5442,0,0,0,0,1,0
6461,21,205591,35655,0,0,1,0,1,0,21,5,1,0,241246,5.765958043527037,6440,0,1,0,0,1,0
38245,445,99773,150522,1,0,1,0,1,0,21,5,1,0,250295,0.6628422234475795,37800,0,1,0,0,1,0
62233,1433,286919,1204120,0,0,1,0,1,0,21,5,1,0,1491039,0.23828087044408328,60800,0,0,1,0,1,0
32064,3306,130213,488879,0,0,0,0,1,0,22,5,1,1,619092,0.2663496154475536,28758,0,0,0,0,1,0
60782,80,18798,59307,0,0,1,0,1,0,22,5,1,1,78105,0.31695555405678827,60702,0,1,1,0,1,0
18524,84,2327,9689,0,1,0,0,1,0,22,5,1,1,12016,0.24014447884416926,18440,0,1,0,0,0,0
23735,445,8406,16239,0,0,0,0,1,0,22,5,1,1,24645,0.5176108374384236,23290,0,1,0,0,1,0
3306,3306,1315,4255,0,0,0,0,1,0,23,5,1,1,5570,0.30897556390977443,0,0,0,0,0,1,1
60911,1433,5047,8867,1,0,1,1,0,0,23,5,1,1,13914,0.5691249436175011,59478,0,0,1,0,1,0
32594,443,43537,132139,0,0,1,0,0,1,0,6,1,1,175676,0.3294763130013622,32151,0,1,0,0,1,0
1209,3389,20406,12031,0,0,1,0,1,0,0,6,1,1,32437,1.6959773936170213,2180,0,0,0,0,1,0
35705,1433,15402,43761,0,0,1,1,0,0,0,6,1,1,59163,0.35194917965358075,34272,0,0,0,0,1,0
3389,3389,6192,8340,0,0,1,0,1,0,0,6,1,1,14532,0.7423570315309915,0,0,0,0,0,1,1
30008,21,1292,3698,0,1,0,0,1,0,1,6,1,1,4990,0.34928359015950255,29987,0,1,0,0,1,0
18551,443,29476,110640,0,0,1,0,1,0,1,6,1,1,140116,0.2664111857268101,18108,0,1,0,0,1,0
80,445,40402,149920,0,0,1,0,0,1,1,6,1,1,190322,0.269488597327926,365,1,1,0,0,1,1
29593,445,4507,18903,0,0,0,0,1,0,1,6,1,1,23410,0.23841515023275497,29148,0,1,0,0,1,0
53,22,9381,32422,0,0,1,0,0,1,1,6,1,1,41803,0.28933164728741945,31,1,1,0,0,1,1
6935,443,259734,779801,0,0,0,0,0,1,1,6,1,1,1039535,0.33307685797163894,6492,0,1,0,0,1,0
13921,3389,140814,294514,0,0,1,0,1,0,1,6,1,1,435328,0.47812165764052766,10532,0,0,0,0,1,0
14254,22,2048,1623,0,0,1,0,1,0,1,6,1,1,3671,1.2610837438423645,14232,0,1,0,0,1,0
22956,1433,19236,68775,0,0,1,0,1,0,1,6,1,1,88011,0.2796905897406072,21523,0,0,0,0,1,0
22625,21,225918,863963,0,0,1,0,1,0,1,6,1,1,1089881,0.26149006208592024,22604,0,1,0,0,1,0
7700,53,15579,31450,0,0,1,0,1,0,2,6,1,1,47029,0.4953419605099997,7647,0,1,0,0,1,0
35289,21,14323,20350,1,0,0,0,1,0,2,6,1,1,34673,0.7037983391479534,35268,0,1,0,0,1,0
14736,443,126548,485273,1,0,1,0,1,0,2,6,1,1,611821,0.2607763861241278,14293,0,1,0,0,1,0
21791,21,106863,33150,0,0,1,0,1,0,3,6,1,1,140013,3.223522668999427,21770,0,1,0,0,1,0
3306,3306,98369,204350,0,0,0,0,1,0,3,6,1,1,302719,0.48137273612558784,0,0,0,0,0,1,1
16186,443,14484,11967,0,0,1,0,1,0,3,6,1,1,26451,1.2102272727272727,15743,0,1,0,0,1,0
445,22,183249,84278,0,1,1,0,1,0,3,6,1,1,267527,2.174313886021429,423,1,1,0,0,1,1
38892,1433,240768,462771,0,0,1,0,1,0,3,6,1,1,703539,0.5202734824060229,37459,0,0,0,0,1,0
3306,445,20337,2159,0,0,0,0,1,0,4,6,1,1,22496,9.415277777777778,2861,0,1,0,0,1,1
49345,21,11551,20884,0,0,1,0,0,1,4,6,1,1,32435,0.5530763706009098,49324,0,1,1,0,1,0
56347,22,157647,625588,0,0,1,0,1,0,4,6,1,1,783235,0.25199771735116827,56325,0,1,1,0,1,0
39804,445,581114,1501900,0,0,1,0,1,0,4,6,1,1,2083014,0.3869189780151954,39359,0,1,0,0,1,0
1433,25,649532,1627363,0,0,1,0,0,1,4,6,1,1,2276895,0.39913135598427885,1408,0,1,0,0,1,1
43320,25,12097,48176,0,0,1,0,1,0,4,6,1,1,60273,0.251094920812836,43295,0,1,0,0,1,0
36755,53,14207,8176,0,0,1,0,1,0,5,6,1,1,22383,1.7374342668460316,36702,0,1,0,0,1,0
41792,21,4244,5288,0,0,1,0,1,0,5,6,1,1,9532,0.8024201172244281,41771,0,1,0,0,1,0
4508,445,26605,99620,0,0,1,0,0,1,5,6,1,1,126225,0.267062165607653,4063,0,1,0,0,1,0
50050,25,3949,9684,0,0,1,0,0,1,5,6,1,1,13633,0.40774393391843056,50025,0,1,1,0,1,0
23720,22,9484,24642,1,0,0,0,1,0,6,6,1,0,34126,0.38485573996672484,23698,0,1,0,0,1,0
6704,22,67630,234331,0,0,1,0,1,0,6,6,1,0,301961,0.2886076165440486,6682,0,1,0,0,1,0
65475,445,41108,78901,0,0,1,0,0,1,6,6,1,0,120009,0.5210007350890978,65030,0,1,1,0,1,0
15010,53,1215,1763,0,0,1,0,0,1,7,6,1,0,2978,0.6887755102040817,14957,0,1,0,0,1,0
12465,3306,271703,288358,0,0,1,0,1,0,7,6,1,0,560061,0.9422386677717706,9159,0,0,0,0,1,0
5324,80,3869,2470,0,0,1,0,1,0,7,6,1,0,6339,1.5657628490489681,5244,0,1,0,0,1,0
64573,3389,4733,5188,1,0,0,0,0,1,7,6,1,0,9921,0.9121217961071497,61184,0,0,1,0,1,0
53,22,3034,12437,0,0,1,0,1,0,7,6,1,0,15471,0.24392989226563755,31,1,1,0,0,1,1
54321,53,7646,26885,0,0,1,0,1,0,7,6,1,0,34531,0.2843859257606189,54268,0,1,1,0,1,0
3389,3389,5245,4808,0,0,1,0,1,0,8,6,1,0,10053,1.0906633395716365,0,0,0,0,0,1,1
28395,21,5454,11584,0,0,0,0,1,0,9,6,1,0,17038,0.4707811825636599,28374,0,1,0,0,1,0
53,443,427,577,0,0,1,0,1,0,9,6,1,0,1004,0.7387543252595156,390,1,1,0,0,1,1
64943,443,27116,3524,1,0,1,0,1,0,9,6,1,0,30640,7.692482269503546,64500,0,1,1,0,1,0
64436,3369,31930,7260,0,0,1,0,1,0,10,6,1,0,39190,4.39746591378598,61067,0,0,1,0,0,0
61530,443,798947,2162078,0,0,1,0,1,0,10,6,1,0,2961025,0.3695272004399469,61087,0,1,1,0,1,0
445,80,47961,181536,0,0,1,0,0,1,10,6,1,0,229497,0.26419407613874857,365,1,1,0,0,1,1
80,3389,9951,15798,0,0,1,0,1,0,10,6,1,0,25749,0.6298499905057282,3309,1,0,0,0,1,1
55344,21,3225,2425,0,0,0,0,1,0,11,6,1,0,5650,1.3293487221764222,55323,0,1,1,0,1,0
21200,3389,18881,38681,0,0,0,0,1,0,11,6,1,0,57562,0.4881081640039295,17811,0,0,0,0,1,0
445,443,45159,95268,1,0,1,0,1,0,11,6,1,0,140427,0.4740156819112198,2,1,1,0,0,1,1
46471,3306,9844,4106,0,0,0,0,1,0,11,6,1,0,13950,2.3968833698563428,43165,0,0,0,0,1,0
10195,80,24285,6065,1,0,1,0,1,0,11,6,1,0,30350,4.003461918892186,10115,0,1,0,0,1,0
17098,80,458523,172876,0,0,1,0,1,0,11,6,1,0,631399,2.652307710106029,17018,0,1,0,0,1,0
25106,1433,11913,33217,0,0,0,1,0,0,11,6,1,0,45130,0.3586308627852369,23673,0,0,0,0,1,0
21,25,1076,758,0,0,1,0,1,0,12,6,1,0,1834,1.4176548089591567,4,1,1,0,0,1,1
45913,1433,89105,224702,0,0,1,0,1,0,12,6,1,0,313807,0.3965456624967179,44480,0,0,0,0,1,0
45778,80,36421,49647,0,0,1,0,1,0,12,6,1,0,86068,0.7335844344183049,45698,0,1,0,0,1,0
8524,25,1430,5173,0,0,0,0,1,0,13,6,1,0,6603,0.27638190954773867,8499,0,1,0,0,1,0
9136,3306,43661,120903,0,0,1,0,1,0,13,6,1,0,164564,0.3611212201416,5830,0,0,0,0,1,0
25,3306,4462,10554,0,0,1,0,1,0,13,6,1,0,15016,0.4227380388441497,3281,1,0,0,0,1,1
53,1433,44627,162635,0,1,1,0,1,0,13,6,1,0,207262,0.27439804225386755,1380,1,0,0,0,1,1
443,53,465851,1462126,0,0,1,0,1,0,13,6,1,0,1927977,0.31861185793026187,390,1,1,0,0,1,1
22,3306,16594,14901,0,0,1,0,1,0,14,6,1,0,31495,1.1135418064689304,3284,1,0,0,0,1,1
22,443,124646,31275,0,0,1,0,1,0,14,6,1,0,155921,3.985356183655199,421,1,1,0,0,1,1
33115,25,3085,4410,0,0,1,0,0,1,15,6,1,0,7495,0.6993878939016096,33090,0,1,0,0,1,0
27917,59121,1937,1472,0,0,1,0,1,0,15,6,1,0,3409,1.3150033944331296,31204,0,0,0,1,0,0
22408,53,555593,2034478,0,1,1,0,1,0,16,6,1,0,2590071,0.27308858926535984,22355,0,1,0,0,1,0
17040,443,36044,130978,0,0,1,0,1,0,16,6,1,0,167022,0.2751891524595546,16597,0,1,0,0,1,0
12384,22,61002,202399,0,0,1,1,0,0,16,6,1,0,263401,0.30139328063241105,12362,0,1,0,0,1,0
25187,443,139139,481405,0,0,0,0,0,1,16,6,1,0,620544,0.28902631043235855,24744,0,1,0,0,1,0
49665,445,9466,29486,0,0,1,0,1,0,17,6,1,0,38952,0.32102282361718726,49220,0,1,1,0,1,0
7843,1433,82469,225335,0,0,1,0,0,1,17,6,1,0,307804,0.36598235523839956,6410,0,0,0,0,1,0
41076,1433,64709,156989,0,0,0,0,1,0,17,6,1,0,221698,0.4121854895216256,39643,0,0,0,0,1,0
49551,22,2774,3189,0,0,1,1,0,0,17,6,1,0,5963,0.8695924764890283,49529,0,1,1,0,1,0
61566,3306,247898,743174,0,0,0,0,1,0,18,6,1,0,991072,0.33356611834359334,58260,0,0,1,0,1,0
46458,21,178256,541797,0,0,0,0,1,0,19,6,1,0,720053,0.3290082281588341,46437,0,1,0,0,1,0
1433,53,2824,10702,0,0,0,0,1,0,19,6,1,0,13526,0.26385125665701203,1380,0,1,0,0,1,1
33900,80,30347,33028,0,0,0,0,1,0,19,6,1,0,63375,0.9187986315056466,33820,0,1,0,0,1,0
40771,1433,15218,48652,0,0,1,0,1,0,19,6,1,0,63870,0.3127864674326352,39338,0,0,0,0,1,0
3389,22,213052,566022,0,0,1,0,1,0,19,6,1,0,779074,0.3764016656566959,3367,0,1,0,0,1,1
14237,443,2305,1095,0,0,1,0,1,0,19,6,1,0,3400,2.103102189781022,13794,0,1,0,0,1,0
44212,22,7017124,3062877,0,0,0,0,1,0,20,6,1,0,10080001,2.2910230182201183,44190,0,1,0,0,1,0
32353,3306,16660,7787,0,0,0,0,1,0,20,6,1,0,24447,2.1391884951206985,29047,0,0,0,0,1,0
38697,21,71790,301298,0,0,1,0,0,1,20,6,1,0,373088,0.2382682982684974,38676,0,1,0,0,1,0
47173,3389,202804,822731,0,0,1,0,0,1,21,6,1,0,1025535,0.2465006830899977,43784,0,0,0,0,1,0
21,1433,16097,5168,0,0,1,1,0,0,21,6,1,0,21265,3.1141420003869222,1412,1,0,0,0,1,1
28737,3306,18326,16015,0,0,1,0,1,0,21,6,1,0,34341,1.1442307692307692,25431,0,0,0,0,1,0
21122,18393,9852,12269,0,0,0,0,1,0,21,6,1,0,22121,0.8029339853300733,2729,0,0,0,0,0,0
17783,21,5341,11200,0,0,0,0,1,0,21,6,1,0,16541,0.4768324256762789,17762,0,1,0,0,1,0
3389,53,34029,93121,0,0,1,0,1,0,22,6,1,1,127150,0.3654238525804858,3336,0,1,0,0,1,1
14539,21,17739,69090,0,0,1,0,1,0,23,6,1,1,86829,0.25674834638375477,14518,0,1,0,0,1,0
31873,1433,9749,12830,0,0,1,0,1,0,23,6,1,1,22579,0.7598004832047385,30440,0,0,0,0,1,0
45464,25,10704,39073,0,0,0,0,0,1,23,6,1,1,49777,0.27394175154834416,45439,0,1,0,0,1,0
45052,445,55379,114942,0,0,0,0,1,0,23,6,1,1,170321,0.48179532463916896,44607,0,1,0,0,1,0
19711,25,6148,21915,0,0,0,0,0,1,23,6,1,1,28063,0.28052564336557767,19686,0,1,0,0,1,0
63133,22,14836,54994,0,0,1,0,1,0,0,0,0,1,69830,0.26976997908900807,63111,0,1,1,0,1,0
56653,1433,92769,71505,0,0,0,0,1,0,0,0,0,1,164274,1.297359662126255,55220,0,0,1,0,1,0
43631,3389,32714,8233,1,0,0,0,1,0,1,0,0,1,40947,3.973038620354627,40242,0,0,0,0,1,0
60134,445,4108,17146,0,0,0,0,1,0,1,0,0,1,21254,0.2395754359363154,59689,0,1,1,0,1,0
46975,80,21201,65136,0,1,0,0,0,1,1,0,0,1,86337,0.3254832123063697,46895,0,1,0,0,1,0
19024,80,44321,63148,1,0,1,0,1,0,1,0,0,1,107469,0.7018480102614452,18944,0,1,0,0,1,0
3389,3389,107241,248766,0,0,1,0,1,0,1,0,0,1,356007,0.4310901365534818,0,0,0,0,0,1,1
16531,62954,6577,18045,0,0,1,0,1,0,1,0,0,1,24622,0.36445749750637263,46423,0,0,0,1,0,0
15857,3306,9012,15236,0,0,1,0,1,0,1,0,0,1,24248,0.5914550108289033,12551,0,0,0,0,1,0
33380,80,7242,19722,0,0,1,0,1,0,2,0,0,1,26964,0.3671855194443036,33300,0,1,0,0,1,0
17018,3306,7841,25693,0,0,1,0,1,0,2,0,0,1,33534,0.3051685218338912,13712,0,0,0,0,1,0
61591,1433,42108,41029,0,0,1,0,1,0,2,0,0,1,83137,1.0262734584450401,60158,0,0,1,0,1,0
4483,3389,57021,75354,0,0,0,0,1,0,2,0,0,1,132375,0.756698294738239,1094,0,0,0,0,1,0
33389,80,118355,353560,0,0,0,0,1,0,2,0,0,1,471915,0.3347512876137357,33309,0,1,0,0,1,0
25,25,19036,2957,0,0,0,0,0,1,2,0,0,1,21993,6.435429344151454,0,1,1,0,0,1,1
2830,25,2325,2071,0,0,1,0,0,1,3,0,0,1,4396,1.122104247104247,2805,0,1,0,0,1,0
18730,80,64289,94642,0,0,0,0,1,0,3,0,0,1,158931,0.6792789746732458,18650,0,1,0,0,1,0
37632,3306,28413,84367,0,0,0,0,1,0,3,0,0,1,112780,0.33677460648587143,34326,0,0,0,0,1,0
37429,80,24244,98257,0,0,0,0,1,0,3,0,0,1,122501,0.24673817907956605,37349,0,1,0,0,1,0
53737,25,2825,2356,0,0,1,0,0,1,3,0,0,1,5181,1.1985574883326262,53712,0,1,1,0,1,0
53,443,16101,4946,0,0,1,0,1,0,4,0,0,1,21047,3.2546998180715585,390,1,1,0,0,1,1
54569,22,3262,12574,0,0,0,0,0,1,4,0,0,1,15836,0.25940357852882706,54547,0,1,1,0,1,0
61313,443,47626,198165,1,0,0,0,1,0,4,0,0,1,245791,0.24033386151004713,60870,0,1,1,0,1,0
80,443,11071,33701,1,0,1,0,1,0,4,0,0,1,44772,0.32849682511423656,363,1,1,0,0,1,1
45748,443,9592,20006,0,0,1,0,1,0,5,0,0,1,29598,0.47943219873044435,45305,0,1,0,0,1,0
35504,443,1882,6743,0,0,0,0,1,0,5,0,0,1,8625,0.2790628706998814,35061,0,1,0,0,1,0
8179,1433,113931,375975,0,0,1,0,1,0,5,0,0,1,489906,0.30302732089282297,6746,0,0,0,0,1,0
43310,3306,14563,11028,0,0,1,0,1,0,6,0,0,0,25591,1.3204279626439388,40004,0,0,0,0,1,0
7451,1433,25315,5647,0,0,0,0,1,0,6,0,0,0,30962,4.482117563739377,6018,0,0,0,0,1,0
3389,443,6790,8400,1,0,0,0,1,0,6,0,0,0,15190,0.8082371146292108,2946,0,1,0,0,1,1
52445,3306,1570,2204,0,0,1,0,0,1,6,0,0,0,3774,0.7120181405895691,49139,0,0,1,0,1,0
2928,53,9408,38893,0,0,0,0,1,0,6,0,0,0,48301,0.2418882089782486,2875,0,1,0,0,1,0
2501,443,12155,16099,1,0,0,0,0,1,6,0,0,0,28254,0.7549689440993789,2058,0,1,0,0,1,0
18468,443,35186,102702,0,0,1,1,0,0,6,0,0,0,137888,0.34259953458029463,18025,0,1,0,0,1,0
39204,443,12480,25541,0,0,0,0,0,1,7,0,0,0,38021,0.4886070002349072,38761,0,1,0,0,1,0
22181,37203,6978,9407,0,0,1,0,1,0,7,0,0,0,16385,0.7417091836734694,15022,0,0,0,0,0,0
8728,3389,1987,5891,0,0,1,0,0,1,7,0,0,0,7878,0.33723693143245076,5339,0,0,0,0,1,0
62849,1433,23802,44834,1,0,1,0,1,0,7,0,0,0,68636,0.5308798929407829,61416,0,0,1,0,1,0
38440,1433,6157,24965,0,0,1,0,1,0,7,0,0,0,31122,0.24661539693983817,37007,0,0,0,0,1,0
21926,44991,182278,303737,0,0,0,0,1,0,7,0,0,0,486015,0.6001158893520073,23065,0,0,0,0,0,0
14690,80,28007,12630,0,0,1,0,1,0,7,0,0,0,40637,2.217322460612778,14610,0,1,0,0,1,0
36591,21,54141,87941,1,0,0,1,0,0,8,0,0,0,142082,0.6156444019922221,36570,0,1,0,0,1,0
53967,25,14793,42771,0,0,0,0,1,0,8,0,0,0,57564,0.345857102777518,53942,0,1,1,0,1,0
11452,445,30395,121091,0,0,1,0,1,0,8,0,0,0,151486,0.25100749843094505,11007,0,1,0,0,1,0
51615,22,5296,14724,0,0,0,0,1,0,8,0,0,0,20020,0.359660441426146,51593,0,1,1,0,1,0
3389,25,3343,6477,1,0,0,1,0,0,8,0,0,0,9820,0.5160543377585675,3364,0,1,0,0,1,1
11324,3306,22566,27281,0,0,1,0,1,0,8,0,0,0,49847,0.8271387728172421,8018,0,0,0,0,1,0
53493,25,54864,24648,0,0,1,0,1,0,8,0,0,0,79512,2.2258103777029494,53468,0,1,1,0,1,0
80,445,979,3589,0,0,0,0,1,0,8,0,0,0,4568,0.2727019498607242,365,1,1,0,0,1,1
19262,1433,9911,17013,0,0,1,0,1,0,9,0,0,0,26924,0.5825202774185965,17829,0,0,0,0,1,0
25,3306,419741,1737166,0,0,1,0,1,0,9,0,0,0,2156907,0.24162386229994007,3281,1,0,0,0,1,1
19564,1433,47418,62043,0,0,1,0,1,0,9,0,0,0,109461,0.764264070659532,18131,0,0,0,0,1,0
22,1433,257875,587792,0,0,1,0,0,1,10,0,0,0,845667,0.4387173715916998,1411,1,0,0,0,1,1
2870,80,7986,29250,0,0,0,0,1,0,10,0,0,0,37236,0.2730163071347988,2790,0,1,0,0,1,0
445,443,10586,39180,0,0,1,0,1,0,10,0,0,0,49766,0.27018197595773463,2,1,1,0,0,1,1
16390,445,103442,177408,1,0,1,0,1,0,11,0,0,0,280850,0.5830707574023866,15945,0,1,0,0,1,0
13895,53,59732,178015,0,0,1,0,0,1,11,0,0,0,237747,0.33554287255078197,13842,0,1,0,0,1,0
80,3306,18939,29614,0,0,0,1,0,0,11,0,0,0,48553,0.6395070065845011,3226,1,0,0,0,1,1
80,80,2921,958,0,1,1,0,1,0,11,0,0,0,3879,3.045881126173097,0,1,1,0,0,1,1
15112,443,140219,200184,0,0,0,0,0,1,11,0,0,0,340403,0.7004470864450384,14669,0,1,0,0,1,0
44912,13907,1222446,4039047,0,0,1,0,1,0,11,0,0,0,5261493,0.3026569627298314,31005,0,0,0,0,0,0
38058,21,1781,2513,0,0,0,0,1,0,11,0,0,0,4294,0.7084327764518695,38037,0,1,0,0,1,0
37291,445,208103,637546,1,0,1,0,1,0,12,0,0,0,845649,0.326412013545668,36846,0,1,0,0,1,0
59424,445,10412,8410,0,0,0,0,1,0,12,0,0,0,18822,1.2379027464035193,58979,0,1,1,0,1,0
25178,22,12918,6428,1,0,0,0,1,0,13,0,0,0,19346,2.00933271115259,25156,0,1,0,0,1,0
3879,18283,33908,2868,0,0,1,0,1,0,13,0,0,0,36776,11.818752178459393,14404,0,0,0,0,0,0
50770,3389,3200,1188,0,0,1,0,0,1,13,0,0,0,4388,2.6913372582001682,47381,0,0,1,0,1,0
6411,1433,20755,68189,0,0,0,0,1,0,13,0,0,0,88944,0.30437014224959674,4978,0,0,0,0,1,0
53,445,1672,4147,0,0,1,0,1,0,14,0,0,0,5819,0.4030858244937319,392,1,1,0,0,1,1
22821,3306,47180,90182,1,0,1,0,1,0,14,0,0,0,137362,0.5231584666733198,19515,0,0,0,0,1,0
3389,22,785405,2827207,1,0,1,0,1,0,14,0,0,0,3612612,0.27780234068381243,3367,0,1,0,0,1,1
30216,443,7916,8143,0,0,1,1,0,0,14,0,0,0,16059,0.9720039292730844,29773,0,1,0,0,1,0
57672,3389,16814,65702,0,0,0,0,1,0,15,0,0,0,82516,0.25590916700911676,54283,0,0,1,0,1,0
20312,445,18193,69572,0,0,1,0,0,1,15,0,0,0,87765,0.26149512023342386,19867,0,1,0,0,1,0
65112,445,106761,443061,0,0,1,0,1,0,15,0,0,0,549822,0.2409617615593303,64667,0,1,1,0,1,0
80,53,42146,15614,0,0,0,0,1,0,15,0,0,0,57760,2.6990714056996477,27,1,1,0,0,1,1
61342,3306,96043,80892,0,0,1,0,1,0,15,0,0,0,176935,1.187284437466777,58036,0,0,1,0,1,0
10078,443,9798,39740,0,0,0,0,1,0,15,0,0,0,49538,0.2465463878614026,9635,0,1,0,0,1,0
50191,80,44077,63868,0,0,1,0,1,0,15,0,0,0,107945,0.690115705584869,50111,0,1,1,0,1,0
64467,21,100,10,0,0,0,0,1,0,15,0,0,0,110,9.090909090909092,64446,0,1,1,0,1,0
62555,3306,64083,245836,0,1,1,0,1,0,16,0,0,0,309919,0.26067272216956766,59249,0,0,1,0,1,0
37953,445,3138,5120,1,0,0,0,1,0,16,0,0,0,8258,0.6127709431751611,37508,0,1,0,0,1,0
46012,21,13040,11643,0,0,1,0,1,0,16,0,0,0,24683,1.1198900721401581,45991,0,1,0,0,1,0
25,3389,72576,106646,0,0,0,0,1,0,16,0,0,0,179222,0.6805254718838786,3364,1,0,0,0,1,1
60992,3306,1886,6350,0,0,1,0,1,0,16,0,0,0,8236,0.2969611084868525,57686,0,0,1,0,1,0
40485,22,125881,95279,0,0,0,0,1,0,16,0,0,0,221160,1.3211691855583543,40463,0,1,0,0,1,0
3061,25,18053,64221,1,0,1,0,1,0,17,0,0,0,82274,0.28110304879947684,3036,0,1,0,0,1,0
9142,21,225254,441445,1,0,1,0,1,0,17,0,0,0,666699,0.5102639960493469,9121,0,1,0,0,1,0
37697,445,5194,17822,0,0,0,0,0,1,17,0,0,0,23016,0.2914211973292936,37252,0,1,0,0,1,0
29655,443,1211,1470,0,0,1,0,0,1,17,0,0,0,2681,0.82324949014276,29212,0,1,0,0,1,0
